0.010259389877319336,0.8350170850753784,0.3350171744823456,0.835017204284668,0.33501723408699036,0.835017204284668,0.3350171446800232
0.021225452423095703,0.8487100601196289,0.3487101197242737,0.8487101793289185,0.34871017932891846,0.8487101197242737,0.3487100899219513
0.04221510887145996,0.8681383728981018,0.36813846230506897,0.8681384921073914,0.36813849210739136,0.8681384921073914,0.3681384325027466
0.06317353248596191,0.8872236013412476,0.38722366094589233,0.8872237205505371,0.3872236907482147,0.8872236609458923,0.38722363114356995
0.08498239517211914,0.9102923274040222,0.4102923572063446,0.910292387008667,0.410292387008667,0.910292387008667,0.4102923274040222
0.1280834674835205,0.9555817246437073,0.45558175444602966,0.955581784248352,0.45558181405067444,0.955581784248352,0.45558175444602966
0.17307233810424805,0.00015452671505045146,0.5001545548439026,0.00015459858695976436,0.5001546144485474,0.00015459062706213444,0.5001545548439026
0.20968842506408691,0.03754022344946861,0.5375402569770813,0.03754028305411339,0.5375403165817261,0.03754028305411339,0.5375402569770813
0.24227499961853027,0.07029153406620026,0.5702915787696838,0.07029158622026443,0.5702915787696838,0.07029158622026443,0.5702915787696838
0.2669703960418701,0.09447132050991058,0.5944713354110718,0.09447137266397476,0.5944713950157166,0.09447137266397476,0.5944713354110718
0.29309582710266113,0.11677494645118713,0.6167749762535095,0.11677498370409012,0.6167749762535095,0.11677499115467072,0.6167749762535095
0.33603882789611816,0.16261190176010132,0.6626119017601013,0.1626119315624237,0.6626119613647461,0.1626119315624237,0.6626119017601013
0.390697717666626,0.21542030572891235,0.7154203057289124,0.21542032063007355,0.7154203653335571,0.21542033553123474,0.7154203057289124
0.4280734062194824,0.2544843256473541,0.7544843554496765,0.2544843554496765,0.7544843554496765,0.2544843554496765,0.7544843554496765
0.451202392578125,0.27685391902923584,0.7768539190292358,0.27685391902923584,0.7768539190292358,0.2768539488315582,0.7768539190292358
0.47981762886047363,0.3077310025691986,0.8077309727668762,0.3077310025691986,0.807731032371521,0.307731032371521,0.807731032371521
0.509519100189209,0.3365989327430725,0.8365989327430725,0.3365989327430725,0.8365989327430725,0.3365989327430725,0.8365989327430725
0.5289537906646729,0.3561382591724396,0.8561382293701172,0.3561382591724396,0.856138288974762,0.35613828897476196,0.856138288974762
0.5663633346557617,0.3932860791683197,0.8932860493659973,0.3932860791683197,0.8932861089706421,0.3932860791683197,0.8932861089706421
0.5929129123687744,0.4197012782096863,0.9197012782096863,0.4197012782096863,0.9197012782096863,0.4197012782096863,0.9197012782096863
0.6286106109619141,0.4539547562599182,0.9539547562599182,0.4539547562599182,0.9539547562599182,0.4539547860622406,0.9539547562599182
0.6500601768493652,0.4772474765777588,0.977247416973114,0.4772474467754364,0.9772474765777588,0.4772474765777588,0.9772474765777588
0.6673076152801514,0.490974485874176,0.990974485874176,0.490974485874176,0.990974485874176,0.4909745156764984,0.990974485874176
0.6856639385223389,0.5092182159423828,0.009218210354447365,0.5092182159423828,0.009218234568834305,0.5092182159423828,0.009218242019414902
0.7126467227935791,0.5360090732574463,0.03600902482867241,0.5360090136528015,0.0360090471804142,0.5360090732574463,0.0360090546309948
0.7521953582763672,0.568270206451416,0.06827019900083542,0.568270206451416,0.06827022135257721,0.568270206451416,0.0682702288031578
0.7987644672393799,0.6201802492141724,0.12018021941184998,0.6201802492141724,0.12018023431301117,0.6201802492141724,0.12018024176359177
0.8357105255126953,0.6566967368125916,0.15669672191143036,0.6566967368125916,0.15669673681259155,0.6566967368125916,0.15669675171375275
0.8559529781341553,0.6782562136650085,0.17825616896152496,0.6782561540603638,0.17825618386268616,0.6782562136650085,0.17825618386268616
0.8743433952331543,0.6782562136650085,0.17825616896152496,0.6782561540603638,0.17825618386268616,0.6782562136650085,0.17825618386268616
0.8980166912078857,0.7228410243988037,0.22284100949764252,0.7228410243988037,0.22284100949764252,0.7228410243988037,0.2228410243988037
0.9240517616271973,0.7510103583335876,0.25101035833358765,0.7510103583335876,0.25101035833358765,0.7510103583335876,0.25101038813591003
0.9484224319458008,0.7732649445533752,0.27326494455337524,0.7732649445533752,0.27326494455337524,0.7732649445533752,0.27326494455337524
0.9712474346160889,0.7973046898841858,0.2973046898841858,0.7973046898841858,0.2973046898841858,0.7973046898841858,0.2973046898841858
0.9966909885406494,0.8238978981971741,0.3238978683948517,0.8238978981971741,0.3238978981971741,0.8238978981971741,0.3238978981971741
1.0153942108154297,0.8420196175575256,0.34201961755752563,0.8420196175575256,0.34201961755752563,0.8420196175575256,0.342019647359848
1.0422182083129883,0.8686854243278503,0.36868542432785034,0.8686854243278503,0.36868542432785034,0.8686854243278503,0.36868542432785034
1.073817253112793,0.8968415856361389,0.39684155583381653,0.8968415260314941,0.39684155583381653,0.8968415856361389,0.39684155583381653
1.1145896911621094,0.9414108991622925,0.4414108991622925,0.9414108991622925,0.4414108991622925,0.9414108991622925,0.4414108991622925
1.143425703048706,0.9698988795280457,0.46989884972572327,0.9698988199234009,0.46989884972572327,0.9698988795280457,0.46989884972572327
1.1709773540496826,0.9959226250648499,0.49592259526252747,0.9959225654602051,0.49592259526252747,0.9959226250648499,0.49592259526252747
1.2044665813446045,0.030614705756306648,0.5306146740913391,0.030614688992500305,0.5306146740913391,0.030614696443080902,0.5306146740913391
1.234976053237915,0.05491446331143379,0.5549144744873047,0.0549144484102726,0.5549144744873047,0.054914455860853195,0.5549144744873047
1.2531392574310303,0.07927948981523514,0.5792794823646545,0.07927947491407394,0.5792794823646545,0.07927948236465454,0.5792794823646545
1.2808592319488525,0.10696273297071457,0.6069627404212952,0.10696271806955338,0.6069627404212952,0.10696272552013397,0.6069627404212952
