trial,phase_distance,phase_0,phase_1,phase_2,phase_3
23,2.388831939837645,2.2507896340869776e-06,0.5634998252751375,0.6753723226015715,0.19768601874698025
24,2.1579092422124946,2.2507921329666335e-06,0.011084776927645234,0.9300586868486928,0.3884590003866845
25,1.8777667808525487,2.2507908835271524e-06,0.8671094575185829,0.02354033875258725,0.43554532329835954
26,2.021428833009966,2.2507883846461094e-06,0.042876507817129914,0.05744153545938854,0.4726485836034078
27,1.8080639318265614,2.2507883846461094e-06,0.2023624778545571,0.06225559233519004,0.6183908581725572
28,2.5268778113188506,2.2507896340869776e-06,0.36757863224458454,0.590799520536005,0.2461308721680064
29,2.744536550448871,2.2507896340869776e-06,0.5179482004835432,0.5126982864677263,0.8881543360693367
30,2.333417027465173,2.2507896340869776e-06,0.48229482550586605,0.7442952067219062,0.13090312367980508
31,2.0052287768945094,2.2507908835271524e-06,0.24609291204142206,0.2439708076636948,0.46520856897509244
32,2.8142427912006105,2.2507908835271524e-06,0.9217095173827475,0.3678492851969055,0.35163864328140243
33,2.742761137916124,2.2507908835271524e-06,0.22662113210066165,0.4621199213864486,0.30806720568528473
34,0.49453225202877027,2.2507883846461094e-06,0.4684734150562372,0.02169647670678887,0.5693525098990025
35,2.392757386618386,2.2507908835271524e-06,0.6362050813508708,0.657964474985655,0.25450850960809246
36,2.5162538066243734,2.2507908835271524e-06,0.9343276660706943,0.2894872617674185,0.5144691684134072
37,3.4202276397844833,2.2507908835271524e-06,0.9572422985337917,0.4495198301819496,0.9421792546253498
38,2.1491230552432277,2.2507896340869776e-06,0.3889072970760604,0.562537151506071,0.4111887319962048
39,2.162102326646721,2.2507908835271524e-06,0.6091639893093707,0.0824474916099356,0.9681069461458804
40,2.753463532461094,2.2507921329666335e-06,0.11163205254582372,0.3218363004018755,0.6828784277566314
41,0.5350290519320084,2.2507908835271524e-06,0.531619303926192,0.9947817694618869,0.420255671811398
42,2.188810523100056,2.2507883846461094e-06,0.10342556505839914,0.15879808505577886,0.41431587148948706
43,1.2489466103115234,2.2507921329666335e-06,0.453443846765568,0.8661125598295807,0.3516234709259001
44,2.053380438832944,2.2507908835271524e-06,0.745094436317574,0.0838465410269619,0.7505430239229445
45,3.000513584546271,2.2507896340869776e-06,0.9921564185154359,0.29837769345327114,0.21739256114850522
46,2.195580832168677,2.2507883846461094e-06,0.4279018523098109,0.437036234275772,0.3550866967928254
47,3.010774719076955,2.2507908835271524e-06,0.9519178235833454,0.5044539909227814,0.6806751204792614
48,1.8968334619035512,2.2507883846461094e-06,0.729254606492086,0.8507608849242777,0.32957044585223405
49,2.6383924039028233,2.2507908835271524e-06,0.4357280379921534,0.4069639010019956,0.8457868814165195
50,2.7568718841638407,2.2507908835271524e-06,0.5439570988114345,0.560089627474254,0.09339594413191765
51,0.5456048582796071,2.2507908835271524e-06,0.4186248915588332,0.9921879741586501,0.4683166296568355
52,1.5847777654672008,2.2507908835271524e-06,0.6918634498568677,0.11932047615993277,0.636304469226749
53,0.872202481225492,2.2507908835271524e-06,0.401051566567742,0.09391003039971693,0.535057464649603
54,2.1460690817105323,2.2507908835271524e-06,0.49137763221487935,0.7944118642668201,0.8478454413597251
55,2.9237006354269663,2.2507908835271524e-06,0.16164789379561256,0.3071975753171377,0.8146727478180285
56,2.1846315370259894,2.2507908835271524e-06,0.42538358570633117,0.6424482228086743,0.6935847611793338
